,name,value
2390,group together,0.9516958
2391,sports equipment,0.93383425
2392,man,0.93264526
2393,veil,0.9050108
2394,people,0.99064386
2395,competition,0.988593
2396,man,0.96332204
2397,adult,0.95955014
2398,many,0.94518185
2399,athlete,0.94044065
2400,outfit,0.93647254
2401,wear,0.920521
2402,group together,0.9144343
2403,game,0.914142
2404,sports equipment,0.9085906
2405,action,0.9067786
2406,competition,0.98871756
2407,people,0.98188806
2408,athlete,0.95809865
2409,ball,0.9559812
2410,game,0.9536567
2411,stadium,0.9429492
2412,man,0.9298321
2413,action,0.91582227
2414,adult,0.9100989
2415,outfit,0.90075856
2416,people,0.98680925
2417,competition,0.98374045
2418,athlete,0.96392155
2419,man,0.9466238
2420,many,0.94371855
2421,league,0.9310523
2422,game,0.92751193
2423,uniform,0.92655504
2424,stadium,0.9206791
2425,ball,0.9201286
2426,outfit,0.9165032
2427,action,0.90540946
2428,competition,0.9788871
2429,people,0.9765083
2430,league,0.91087997
2431,many,0.9061558
2432,people,0.98522925
2433,leader,0.9647976
2434,group,0.9578829
2435,man,0.95287097
2436,administration,0.94438505
2437,home,0.9409776
2438,adult,0.93794405
2439,military,0.93669033
2440,politician,0.93598586
2441,competition,0.9332241
2442,religion,0.9092433
2443,chair,0.9060348
2444,election,0.9015868
2445,soccer,0.9004428
2446,people,0.9914098
2447,group,0.97890085
2448,leader,0.9764756
2449,man,0.9738084
2450,adult,0.9699074
2451,home,0.95106924
2452,administration,0.94754374
2453,competition,0.944465
2454,group together,0.93908536
2455,wear,0.9341693
2456,many,0.9082931
2457,military,0.90771127
2458,politician,0.9017471
2459,people,0.98787636
2460,leader,0.9845152
2461,group,0.9756924
2462,man,0.96455395
2463,administration,0.9547156
2464,many,0.9473901
2465,adult,0.94675946
2466,competition,0.9455509
2467,military,0.94001555
2468,politician,0.9390321
2469,home,0.9312946
2470,religion,0.92991614
2471,election,0.92619854
2472,league,0.9226028
2473,group together,0.91895175
2474,soccer,0.9120399
2475,people,0.9845727
2476,group,0.9813346
2477,leader,0.9760339
2478,competition,0.96868837
2479,soccer,0.9667938
2480,man,0.9573524
2481,adult,0.95548093
2482,many,0.9545568
2483,group together,0.953197
2484,administration,0.950138
2485,football,0.9490967
2486,politician,0.93851894
2487,league,0.9246956
2488,election,0.92450154
2489,home,0.9192282
2490,wear,0.91031575
2491,uniform,0.99921775
2492,competition,0.99388814
2493,people,0.9912238
2494,athlete,0.98732805
2495,outfit,0.9865372
2496,award,0.97348374
2497,group together,0.97335756
2498,military,0.9732051
2499,game,0.9693657
2500,wear,0.9546932
2501,league,0.9540545
2502,ball,0.95294523
2503,football,0.95090914
2504,many,0.9472631
2505,school,0.94666016
2506,university,0.94661653
2507,man,0.9450339
2508,army,0.9398056
2509,coaching,0.93413436
2510,stadium,0.933607
2511,uniform,0.9975901
2512,people,0.99229175
2513,military,0.9884791
2514,outfit,0.9775603
2515,wear,0.972818
2516,adult,0.9700079
2517,army,0.94487363
2518,man,0.91651803
2519,school,0.9108026
2520,lid,0.9074183
2521,uniform,0.999009
2522,military,0.99713343
2523,people,0.9934691
2524,wear,0.9776026
2525,outfit,0.9756628
2526,adult,0.97235924
2527,navy,0.971972
2528,army,0.968464
2529,man,0.9605241
2530,group together,0.952234
2531,lid,0.9491284
2532,war,0.9392564
2533,soldier,0.9355557
2534,air force,0.93520594
2535,weapon,0.91090596
2536,ceremony,0.9029559
2537,uniform,0.996462
2538,people,0.9834367
2539,military,0.9790505
2540,outfit,0.9617761
2541,wear,0.96043813
2542,adult,0.9588957
2543,group together,0.95710087
2544,man,0.9488044
2545,competition,0.9095712
2546,uniform,0.99897516
2547,military,0.9980296
2548,people,0.991933
2549,navy,0.97759354
2550,outfit,0.9722041
2551,wear,0.970235
2552,adult,0.96804994
2553,group together,0.96475637
2554,army,0.95731664
2555,war,0.9440215
2556,air force,0.9435408
2557,man,0.9431868
2558,police,0.92955136
2559,ceremony,0.927524
2560,battle,0.9079797
2561,weapon,0.9065406
2562,military,0.9989341
2563,uniform,0.9985155
2564,people,0.9879894
2565,navy,0.9826627
2566,outfit,0.97644764
2567,army,0.9716767
2568,wear,0.96276826
2569,air force,0.9586654
2570,adult,0.95379794
2571,man,0.95067453
2572,war,0.9484377
2573,group together,0.94617534
2574,ceremony,0.9446888
2575,police,0.92116064
2576,soldier,0.91672
2577,battle,0.9045782
2578,uniform,0.99707276
2579,military,0.9934639
2580,people,0.98857784
2581,wear,0.98021835
2582,adult,0.97816753
2583,outfit,0.976797
2584,group together,0.9634224
2585,man,0.95428693
2586,navy,0.94145894
2587,army,0.9228214
2588,vehicle,0.9114781
2589,air force,0.9000348
2590,uniform,0.9983568
2591,military,0.99420327
2592,people,0.9882072
2593,wear,0.9747858
2594,outfit,0.9739635
2595,man,0.96645683
2596,navy,0.9644004
2597,adult,0.96277356
2598,army,0.95967275
2599,group together,0.9460633
2600,competition,0.943074
2601,ceremony,0.9364705
2602,air force,0.90910923
2603,war,0.90858686
2604,battle,0.9016032
2605,uniform,0.99922764
2606,outfit,0.9920788
2607,competition,0.9905497
2608,athlete,0.9784804
2609,group together,0.97625273
2610,people,0.97596455
2611,sports equipment,0.96370393
2612,baseball,0.94216925
2613,many,0.94209063
2614,wear,0.937976
2615,action,0.9274951
2616,adult,0.91761875
2617,ball,0.90139675
2618,competition,0.99185836
2619,people,0.9904696
2620,group together,0.98830754
2621,uniform,0.9808481
2622,outfit,0.98057103
2623,many,0.97583234
2624,athlete,0.9658041
2625,adult,0.9614884
2626,man,0.9416547
2627,stadium,0.9225416
2628,game,0.9200212
2629,wear,0.90696293
2630,military,0.9047832
2631,uniform,0.9934056
2632,competition,0.9909445
2633,group together,0.99071217
2634,many,0.9872577
2635,people,0.98638654
2636,outfit,0.98609847
2637,athlete,0.9663552
2638,military,0.94033563
2639,wear,0.93429947
2640,adult,0.9249242
2641,man,0.9202851
2642,action,0.91484225
2643,people,0.99068284
2644,competition,0.9894416
2645,group together,0.9889122
2646,uniform,0.98070025
2647,many,0.9747523
2648,outfit,0.9640521
2649,adult,0.9527712
2650,man,0.9411963
2651,athlete,0.9377937
2652,military,0.93451136
2653,uniform,0.9974191
2654,competition,0.99709946
2655,stadium,0.9914292
2656,athlete,0.9900244
2657,outfit,0.9883164
2658,soccer,0.9882322
2659,many,0.9878719
2660,football,0.98647916
2661,game,0.9812007
2662,group together,0.97867155
2663,award,0.97855926
2664,ball,0.97678137
2665,league,0.97201717
2666,people,0.9624882
2667,sports equipment,0.9425943
2668,action,0.92672074
2669,sports fan,0.90773964
2670,crowd,0.90645355
2671,spectator,0.9013418
2672,victory,0.90088165
2673,competition,0.99879646
2674,athlete,0.9968512
2675,action,0.99196327
2676,uniform,0.98936236
2677,baseball,0.98658764
2678,many,0.9857971
2679,sports fan,0.9838537
2680,stadium,0.9702034
2681,football,0.96579266
2682,sports equipment,0.9638382
2683,game,0.96218854
2684,league,0.9601454
2685,ball,0.95785487
2686,people,0.95346534
2687,soccer,0.9527837
2688,outfit,0.94664496
2689,group together,0.92268634
2690,championship,0.9202864
2691,spectator,0.9020636
2692,competition,0.99882513
2693,outfit,0.99631906
2694,uniform,0.99566257
2695,many,0.99401224
2696,group together,0.9916434
2697,athlete,0.9905255
2698,people,0.98397315
2699,wear,0.97682285
2700,action,0.97361004
2701,stadium,0.968615
2702,game,0.96448183
2703,adult,0.95581686
2704,sports equipment,0.953022
2705,spectator,0.9509245
2706,crowd,0.9416994
2707,ball,0.93560743
2708,man,0.93297327
2709,track,0.91478544
2710,baseball,0.90119314
2711,competition,0.9971088
2712,many,0.98755145
2713,athlete,0.9832207
2714,group together,0.9823006
2715,people,0.9810184
2716,outfit,0.97912335
2717,uniform,0.96518326
2718,game,0.9602117
2719,stadium,0.9501196
2720,man,0.9378908
2721,action,0.93732166
2722,adult,0.93215036
2723,crowd,0.91584265
2724,ball,0.9117682
2725,wear,0.90750873
2726,spectator,0.9009842
2727,cricket,0.9008601
2728,competition,0.9972569
2729,outfit,0.99140096
2730,many,0.9893553
2731,uniform,0.9854025
2732,athlete,0.9801514
2733,people,0.97694284
2734,group together,0.9769215
2735,stadium,0.9648821
2736,game,0.9606824
2737,action,0.956156
2738,ball,0.933674
2739,sports equipment,0.92949724
2740,spectator,0.92784077
2741,adult,0.9263917
2742,man,0.9250216
2743,crowd,0.9192326
2744,wear,0.91691935
2745,competition,0.99761975
2746,many,0.9901377
2747,athlete,0.98769915
2748,outfit,0.9876342
2749,group together,0.9821371
2750,people,0.9799126
2751,uniform,0.9795878
2752,game,0.97760516
2753,stadium,0.96093273
2754,ball,0.9600516
2755,action,0.9544525
2756,sports equipment,0.9454939
2757,man,0.9386284
2758,wear,0.93729997
2759,adult,0.92692006
2760,baseball,0.9229342
2761,cricket,0.9118128
2762,crowd,0.90812564
2763,motion,0.9059988
2764,spectator,0.9017113
2765,competition,0.9981395
2766,outfit,0.9919988
2767,uniform,0.99149036
2768,many,0.9911532
2769,athlete,0.9896358
2770,group together,0.9876237
2771,people,0.981045
2772,sports equipment,0.97109973
2773,action,0.9698832
2774,stadium,0.9610169
2775,man,0.9594518
2776,game,0.95943224
2777,adult,0.9550668
2778,wear,0.9460018
2779,track,0.91047275
2780,ball,0.90707225
2781,uniform,0.9958691
2782,competition,0.99559987
2783,outfit,0.99173856
2784,athlete,0.9913419
2785,many,0.9848554
2786,baseball,0.97878975
2787,stadium,0.97516376
2788,group together,0.97285795
2789,game,0.97155154
2790,sports equipment,0.9690331
2791,people,0.9649034
2792,ball,0.9587318
2793,action,0.94197357
2794,cricket,0.9214937
2795,wear,0.9178202
2796,competition,0.99505633
2797,uniform,0.9934342
2798,outfit,0.9900433
2799,many,0.9882653
2800,athlete,0.98813367
2801,people,0.9823946
2802,group together,0.9787036
2803,game,0.9748931
2804,baseball,0.96804583
2805,ball,0.9664676
2806,sports equipment,0.95997906
2807,action,0.9536542
2808,wear,0.94696325
2809,stadium,0.94568527
2810,adult,0.9402243
2811,crowd,0.93499815
2812,man,0.92835075
2813,spectator,0.9190191
2814,competition,0.9957788
2815,uniform,0.9957629
2816,outfit,0.99157953
2817,athlete,0.9884773
2818,many,0.98746526
2819,group together,0.97892094
2820,game,0.96898115
2821,ball,0.96782446
2822,sports equipment,0.9673327
2823,people,0.9638186
2824,stadium,0.96105146
2825,baseball,0.9553626
2826,action,0.94152355
2827,award,0.9404377
2828,wear,0.93948674
2829,man,0.931592
2830,crowd,0.9314879
2831,cricket,0.928829
2832,sports fan,0.91761255
2833,competition,0.9973832
2834,uniform,0.9968269
2835,many,0.99630076
2836,outfit,0.9953326
2837,athlete,0.99260545
2838,group together,0.9881665
2839,people,0.9865422
2840,game,0.9770621
2841,crowd,0.9751798
2842,baseball,0.97286975
2843,action,0.97246236
2844,stadium,0.97228765
2845,spectator,0.9698251
2846,sports equipment,0.9658358
2847,ball,0.95562154
2848,sports fan,0.9552104
2849,wear,0.94735974
2850,award,0.93033767
2851,man,0.9232428
2852,motion,0.91601044
2853,competition,0.99819505
2854,uniform,0.99766546
2855,outfit,0.99461997
2856,many,0.9934801
2857,athlete,0.99325395
2858,group together,0.9880432
2859,game,0.98669434
2860,people,0.9797607
2861,stadium,0.9797479
2862,ball,0.9795096
2863,baseball,0.9735031
2864,action,0.970854
2865,sports equipment,0.97063076
2866,crowd,0.96893203
2867,wear,0.9587308
2868,award,0.95787907
2869,sports fan,0.95297104
2870,spectator,0.942715
2871,man,0.93728966
2872,league,0.93310934
2873,uniform,0.9981621
2874,competition,0.99667835
2875,athlete,0.9948148
2876,baseball,0.9902406
2877,many,0.9898393
2878,outfit,0.9873563
2879,game,0.98517996
2880,ball,0.9763187
2881,group together,0.97460496
2882,award,0.9711634
2883,league,0.96498716
2884,people,0.96485645
2885,stadium,0.9626293
2886,university,0.9543917
2887,sports equipment,0.9493686
2888,crowd,0.9489008
2889,action,0.9436378
2890,spectator,0.92269754
2891,sports fan,0.9218848
2892,wear,0.91683364
2893,uniform,0.99360377
2894,competition,0.99306417
2895,many,0.9903269
2896,athlete,0.9836807
2897,outfit,0.9832047
2898,baseball,0.97709984
2899,group together,0.9751844
2900,crowd,0.96073496
2901,people,0.9605936
2902,sports equipment,0.94722825
2903,spectator,0.94123805
2904,stadium,0.9411577
2905,award,0.9409577
2906,ball,0.93712866
2907,sports fan,0.9315386
2908,game,0.92880666
2909,action,0.92812586
2910,man,0.9057444
2911,uniform,0.9964733
2912,competition,0.99517804
2913,athlete,0.9918996
2914,outfit,0.99137735
2915,many,0.9847155
2916,baseball,0.9823648
2917,group together,0.9762566
2918,ball,0.97556895
2919,sports equipment,0.9750176
2920,game,0.9726864
2921,people,0.96678805
2922,stadium,0.96637785
2923,action,0.9440384
2924,award,0.9397835
2925,wear,0.9392031
2926,sports fan,0.9379374
2927,crowd,0.9252874
2928,spectator,0.92240214
2929,league,0.91420746
2930,adult,0.90677655
2931,uniform,0.99768406
2932,competition,0.99475586
2933,athlete,0.99426067
2934,many,0.99253374
2935,outfit,0.9910672
2936,baseball,0.9906827
2937,people,0.9783503
2938,game,0.9773352
2939,sports equipment,0.9734311
2940,group together,0.97262
2941,ball,0.9633925
2942,action,0.96236056
2943,crowd,0.9512881
2944,spectator,0.9430374
2945,award,0.9417653
2946,wear,0.9392526
2947,stadium,0.93263316
2948,university,0.9267752
2949,league,0.9143238
2950,sports fan,0.90053946
2951,competition,0.9948369
2952,uniform,0.99072826
2953,athlete,0.9880239
2954,many,0.98799264
2955,outfit,0.97798973
2956,people,0.9747864
2957,game,0.9715878
2958,group together,0.9680929
2959,stadium,0.9576909
2960,sports equipment,0.9576043
2961,action,0.95060855
2962,soccer,0.9405031
2963,ball,0.9375421
2964,sports fan,0.93586767
2965,football,0.9268958
2966,award,0.92366403
2967,crowd,0.91898274
2968,spectator,0.91041076
2969,competition,0.999522
2970,stadium,0.9980612
2971,many,0.99093354
2972,group together,0.9804311
2973,action,0.9763837
2974,people,0.974779
2975,athlete,0.97143424
2976,game,0.9697239
2977,man,0.96441615
2978,outfit,0.96410316
2979,soccer,0.9567759
2980,ball,0.94010377
2981,victory,0.9351473
2982,spectator,0.9348477
2983,crowd,0.9317571
2984,uniform,0.92035484
2985,track,0.9196323
2986,championship,0.9052947
2987,competition,0.9996015
2988,stadium,0.99927527
2989,many,0.9880207
2990,group together,0.98022324
2991,game,0.9757993
2992,people,0.97357315
2993,action,0.9717851
2994,athlete,0.9697689
2995,sport,0.9675443
2996,crowd,0.95519197
2997,ball,0.954635
2998,soccer,0.9518328
2999,outfit,0.95094424
3000,spectator,0.9508994
3001,man,0.94831395
3002,championship,0.93170536
3003,track,0.9295367
3004,bullring,0.91258633
3005,football,0.90264904
3006,victory,0.9021989
3007,stadium,0.99963564
3008,competition,0.9995487
3009,many,0.99020576
3010,group together,0.9807487
3011,action,0.974226
3012,athlete,0.9735824
3013,outfit,0.97161114
3014,people,0.9692632
3015,spectator,0.96332306
3016,sport,0.96320295
3017,game,0.96318483
3018,crowd,0.9600915
3019,soccer,0.95697975
3020,ball,0.95313025
3021,man,0.9433989
3022,bullring,0.93892634
3023,audience,0.93507993
3024,track,0.92572886
3025,championship,0.9233017
3026,victory,0.919495
3027,competition,0.9996581
3028,stadium,0.99851686
3029,many,0.98875415
3030,group together,0.98204255
3031,people,0.9760523
3032,action,0.9756838
3033,soccer,0.97322965
3034,athlete,0.97272444
3035,game,0.97238207
3036,man,0.96630704
3037,spectator,0.9639839
3038,crowd,0.9639743
3039,outfit,0.9542172
3040,championship,0.9520916
3041,victory,0.9398677
3042,football,0.93535864
3043,race,0.9306352
3044,audience,0.93056345
3045,track,0.9279895
3046,sport,0.92358625
3047,competition,0.9997821
3048,stadium,0.99854136
3049,many,0.98626196
3050,action,0.9787356
3051,sport,0.9743182
3052,track,0.9697218
3053,people,0.9696012
3054,athlete,0.9678619
3055,group together,0.9659937
3056,game,0.9640062
3057,spectator,0.96395445
3058,crowd,0.9628862
3059,race,0.9620786
3060,victory,0.95937693
3061,championship,0.9580917
3062,man,0.9544909
3063,soccer,0.947307
3064,audience,0.9432999
3065,bullring,0.93948543
3066,ball,0.9184563
3067,competition,0.9967403
3068,people,0.9733777
3069,group together,0.97332865
3070,many,0.9662874
3071,man,0.9601221
3072,race,0.95368874
3073,track,0.9532784
3074,outfit,0.9508401
3075,stadium,0.94668055
3076,uniform,0.9338348
3077,athlete,0.9198401
3078,action,0.9005519
