,name,value
973,championship,0.96422845
974,race,0.9509949
975,hurry,0.9455564
976,recreation,0.9299154
977,exercise,0.9235969
978,wheel,0.9149884
979,man,0.90425545
980,competition,0.9986832
981,sport,0.99408317
982,bike,0.9870113
983,athlete,0.9862484
984,wheel,0.98610437
985,exercise,0.97853005
986,cyclist,0.9754629
987,recreation,0.96903837
988,hurry,0.95425975
989,action,0.95356363
990,ride,0.9291454
991,biker,0.9260415
992,race,0.9207285
993,championship,0.9119282
994,helmet,0.9050678
995,active,0.9049816
996,man,0.90274864
997,competition,0.99884963
998,race,0.99731606
999,wheel,0.9902981
1000,bike,0.98365974
1001,athlete,0.97747993
1002,cyclist,0.97649765
1003,sport,0.97014713
1004,hurry,0.9579159
1005,people,0.9491483
1006,championship,0.94853044
1007,man,0.9411522
1008,active,0.94008625
1009,action,0.93927026
1010,recreation,0.9339384
1011,biker,0.9337357
1012,action energy,0.91964805
1013,exercise,0.9151603
1014,vehicle,0.90910995
1015,track,0.90620303
1016,ride,0.90047115
1017,wheel,0.99655426
1018,bike,0.9942382
1019,cyclist,0.99378777
1020,competition,0.99041593
1021,sport,0.9823473
1022,biker,0.9753424
1023,race,0.97287625
1024,ride,0.9683869
1025,hurry,0.95837116
1026,recreation,0.9407542
1027,exercise,0.93562317
1028,seated,0.93440974
1029,athlete,0.93299735
1030,active,0.92140555
1031,fitness,0.9014493
1032,fast,0.9011294
1033,competition,0.9938396
1034,sport,0.99237883
1035,wheel,0.9914812
1036,bike,0.9881054
1037,cyclist,0.97533095
1038,exercise,0.97520375
1039,athlete,0.9725986
1040,race,0.9659041
1041,active,0.9623593
1042,hurry,0.96110046
1043,fitness,0.9491887
1044,recreation,0.947458
1045,biker,0.94711655
1046,man,0.9438075
1047,action energy,0.93977535
1048,squad,0.9394909
1049,ride,0.9375104
1050,helmet,0.91382766
1051,bike,0.999647
1052,wheel,0.9995944
1053,race,0.99917793
1054,competition,0.9979286
1055,cyclist,0.9971039
1056,sport,0.99539876
1057,biker,0.9940333
1058,hurry,0.9938595
1059,ride,0.99100304
1060,active,0.9790231
1061,fast,0.97793937
1062,seated,0.97353035
1063,bicycle,0.9704398
1064,road,0.9612617
1065,exercise,0.96089435
1066,vehicle,0.9607363
1067,helmet,0.9604014
1068,athlete,0.9469074
1069,rider,0.9467186
1070,racer,0.945323
1071,wheel,0.99696887
1072,bike,0.9965532
1073,race,0.99387115
1074,competition,0.9908587
1075,cyclist,0.99011374
1076,sport,0.976159
1077,active,0.9732367
1078,biker,0.97021806
1079,ride,0.9522721
1080,exercise,0.9451023
1081,seated,0.9392885
1082,athlete,0.92815506
1083,hurry,0.9255483
1084,recreation,0.9202436
1085,fast,0.91479033
1086,people,0.91110456
1087,vehicle,0.9088382
1088,fun,0.9065601
1089,man,0.90342724
1090,wheel,0.9975911
1091,bike,0.9964724
1092,race,0.9955225
1093,cyclist,0.9925585
1094,competition,0.990345
1095,biker,0.9724829
1096,active,0.965543
1097,sport,0.9618305
1098,man,0.9570712
1099,hurry,0.95700336
1100,fast,0.94161457
1101,ride,0.940377
1102,exercise,0.93932116
1103,helmet,0.936552
1104,athlete,0.9336071
1105,seated,0.92199373
1106,racer,0.9146803
1107,fitness,0.9117222
1108,vehicle,0.90865237
1109,recreation,0.90653574
1110,wheel,0.99692845
1111,bike,0.995352
1112,competition,0.9952849
1113,race,0.99260163
1114,sport,0.9874541
1115,cyclist,0.98228073
1116,hurry,0.97430664
1117,biker,0.9655911
1118,active,0.96367025
1119,ride,0.9619074
1120,athlete,0.9566151
1121,motion,0.95279413
1122,man,0.9228534
1123,people,0.9174642
1124,adult,0.91181874
1125,seated,0.9003483
1126,wheel,0.9977821
1127,competition,0.99395204
1128,bike,0.9918932
1129,cyclist,0.9916661
1130,race,0.991045
1131,sport,0.98390317
1132,biker,0.96691215
